"id","occasion","time","y","x","xcom","group"
37,0,0,5.30889202645557,4.02037447241656,4.02037447241656,1
37,1,1,5.44837157877107,5.33000641234206,5.33000641234206,1
37,2,2,5.23408980610107,5.6268754375727,5.6268754375727,1
37,3,3,5.28999459369086,3.44211554372749,3.44211554372749,1
37,4,4,5.26127687215043,4.32014438178045,4.32014438178045,1
37,5,5,4.52881454887625,5.04134960763631,5.04134960763631,1
37,6,6,5.26588682212102,4.52671954009448,4.52671954009448,1
37,7,7,5.33301392142228,3.65275087877032,3.65275087877032,1
37,8,8,5.50544759266217,4.16150212076759,4.16150212076759,1
37,9,9,5.38505488890522,3.22383697840543,3.22383697840543,1
37,10,10,5.36000618718981,6.32695567652999,6.32695567652999,1
37,11,11,5.72080824990438,4.84353840780386,4.84353840780386,1
37,12,12,5.17458380394355,0.891903688083138,0.891903688083138,1
37,13,13,5.44114723202039,4.16341434179214,4.16341434179214,1
37,14,14,5.32876471368457,2.50076626699866,2.50076626699866,1
37,15,15,5.42608127453259,3.19998550022211,3.19998550022211,1
37,16,16,4.74606939984407,5.31041807494062,5.31041807494062,1
37,17,17,5.96925829063726,3.47701630663315,3.47701630663315,1
37,18,18,4.43309706347532,4.55209802597894,4.55209802597894,1
37,19,19,5.66881937684644,4.06575305724428,4.06575305724428,1
37,20,20,4.94467200489888,4.54638506302202,4.54638506302202,1
37,21,21,5.20145178997278,5.07592005000087,5.07592005000087,1
37,22,22,5.86428627087229,3.06125052675783,3.06125052675783,1
37,23,23,5.33228169284459,5.5902127010166,5.5902127010166,1
37,24,24,5.95395718891062,2.9432906334152,2.9432906334152,1
38,0,0,4.4296350195746,6.75800773533388,6.75800773533388,0
38,1,1,5.72763461957248,4.86163792071808,4.86163792071808,0
38,2,2,3.31953473985936,4.79990730609049,4.79990730609049,0
38,3,3,5.66056269445818,5.43441018020656,5.43441018020656,0
38,4,4,5.18098476064484,6.80283163991475,6.80283163991475,0
38,5,5,5.25840517792247,4.37531718889811,4.37531718889811,0
38,6,6,7.32853019720702,4.08339809320635,4.08339809320635,0
38,7,7,4.31204343550862,6.30514729198956,6.30514729198956,0
38,8,8,NA,NA,5.62042502786,0
38,9,9,NA,NA,5.03346611275571,0
38,10,10,NA,NA,7.58438095937625,0
38,11,11,NA,NA,4.6227323333578,0
38,12,12,NA,NA,6.6349504984094,0
38,13,13,NA,NA,5.50865513029956,0
38,14,14,NA,NA,4.08860870601786,0
38,15,15,NA,NA,7.39443066789089,0
38,16,16,NA,NA,3.2501976820296,0
38,17,17,NA,NA,5.5693826566219,0
38,18,18,NA,NA,5.35182872520951,0
38,19,19,NA,NA,4.29405219857253,0
38,20,20,NA,NA,6.31389746077863,0
38,21,21,NA,NA,5.06645142370794,0
38,22,22,NA,NA,5.57021047924984,0
38,23,23,NA,NA,5.94276974139989,0
38,24,24,NA,NA,6.63879765297917,0
39,0,0,5.19083301758523,5.56878706466908,5.56878706466908,0
39,1,1,4.58714968724147,5.35431735777479,5.35431735777479,0
39,2,2,4.22622907415783,3.02268092229313,3.02268092229313,0
39,3,3,5.79708280383401,6.43228306841395,6.43228306841395,0
39,4,4,4.05325448220251,1.64214250614343,1.64214250614343,0
39,5,5,4.9905059735522,4.33327261645304,4.33327261645304,0
39,6,6,5.04785416391465,4.04101047462839,4.04101047462839,0
39,7,7,5.15756862736427,3.65397031843568,3.65397031843568,0
39,8,8,5.10810286685693,4.57952904533923,4.57952904533923,0
39,9,9,4.71770311906219,4.02289329923941,4.02289329923941,0
39,10,10,4.67583418177562,2.50763794627405,2.50763794627405,0
39,11,11,4.53780572978431,3.73044776273361,3.73044776273361,0
39,12,12,5.29273798606547,5.32697690771628,5.32697690771628,0
39,13,13,5.32829436597591,4.42287288795754,4.42287288795754,0
39,14,14,4.50443329674019,2.18022048048691,2.18022048048691,0
39,15,15,4.63745786870679,3.45520565706885,3.45520565706885,0
39,16,16,4.07003634493649,3.91038466920544,3.91038466920544,0
39,17,17,4.81307697992333,4.16298161449492,4.16298161449492,0
39,18,18,4.90749997293341,2.36678197445558,2.36678197445558,0
39,19,19,4.28860824541707,3.7801200388653,3.7801200388653,0
39,20,20,5.11483674759234,3.2066793455134,3.2066793455134,0
39,21,21,4.6110250904949,3.6450302834254,3.6450302834254,0
39,22,22,4.83122612149046,4.71107755793682,4.71107755793682,0
39,23,23,5.24736479023847,6.09675787815318,6.09675787815318,0
39,24,24,4.63738940754543,3.10969253294515,3.10969253294515,0
40,0,0,3.97106295501003,4.39897564307492,4.39897564307492,0
40,1,1,4.38177783587118,4.17277679105337,4.17277679105337,0
40,2,2,5.61816103046264,2.07779286186412,2.07779286186412,0
40,3,3,3.96184811769915,4.21447562224989,4.21447562224989,0
40,4,4,4.39400702746227,2.53454166968642,2.53454166968642,0
40,5,5,4.12506502531524,4.47813814289096,4.47813814289096,0
40,6,6,4.80145914599705,4.74666613122228,4.74666613122228,0
40,7,7,4.79506715328312,2.16542975468391,2.16542975468391,0
40,8,8,3.9237096020664,5.19982893293787,5.19982893293787,0
40,9,9,5.81894591237076,3.37769172643346,3.37769172643346,0
40,10,10,4.90357486072174,2.42118261646345,2.42118261646345,0
40,11,11,NA,NA,3.28751405761507,0
40,12,12,NA,NA,3.36938060530231,0
40,13,13,NA,NA,1.32519600036993,0
40,14,14,NA,NA,2.02160305927991,0
40,15,15,NA,NA,2.24052403275139,0
40,16,16,NA,NA,3.18900842604391,0
40,17,17,NA,NA,4.49044631095581,0
40,18,18,NA,NA,5.02947863613393,0
40,19,19,NA,NA,2.5170812790947,0
40,20,20,NA,NA,4.50508783258095,0
40,21,21,NA,NA,2.69369027528233,0
40,22,22,NA,NA,5.91275298549352,0
40,23,23,NA,NA,5.40105069137343,0
40,24,24,NA,NA,4.31965954872167,0
41,0,0,3.69287761041812,3.23408450789791,3.23408450789791,0
41,1,1,3.91599665005252,1.40860811897497,1.40860811897497,0
41,2,2,2.39528736824305,3.78661875572801,3.78661875572801,0
41,3,3,2.46205143236241,5.3111489990484,5.3111489990484,0
41,4,4,2.69805185098503,2.52746547820209,2.52746547820209,0
41,5,5,4.16055132696061,4.02984885944183,4.02984885944183,0
41,6,6,2.16708814463248,3.36043144314507,3.36043144314507,0
41,7,7,2.70834029784299,5.05229079449369,5.05229079449369,0
41,8,8,1.95224083499588,1.49744111343241,1.49744111343241,0
41,9,9,2.7342280334832,4.65271819815217,4.65271819815217,0
41,10,10,3.2744974815899,2.43959240485847,2.43959240485847,0
41,11,11,3.62970387040677,3.30686221330164,3.30686221330164,0
41,12,12,1.31979603007643,5.01995504279817,5.01995504279817,0
41,13,13,3.59424139933603,2.49993373561319,2.49993373561319,0
41,14,14,3.46718593070792,3.17299905681307,3.17299905681307,0
41,15,15,3.60478841510511,2.85106367414006,2.85106367414006,0
41,16,16,2.6293078481287,4.27243982520658,4.27243982520658,0
41,17,17,2.49540187291354,4.10562167958613,4.10562167958613,0
41,18,18,2.53176733841442,3.14144481699435,3.14144481699435,0
41,19,19,NA,NA,3.96292908178171,0
41,20,20,NA,NA,2.83166313026492,0
41,21,21,NA,NA,5.57309465871836,0
41,22,22,NA,NA,4.36485736143283,0
41,23,23,NA,NA,1.07971918416844,0
41,24,24,NA,NA,4.98799543465062,0
42,0,0,6.33920885664246,3.99982184694158,3.99982184694158,0
42,1,1,5.93123537953408,4.66707222866328,4.66707222866328,0
42,2,2,5.25811235214353,3.12982783542651,3.12982783542651,0
42,3,3,6.49688842197328,5.11791768734405,5.11791768734405,0
42,4,4,6.3643303576327,4.77832227330557,4.77832227330557,0
42,5,5,7.24361825616708,3.61171474027383,3.61171474027383,0
42,6,6,5.5604036891148,2.73299842385099,2.73299842385099,0
42,7,7,6.47755091144682,3.30289287509245,3.30289287509245,0
42,8,8,5.8384885539155,3.5144646329519,3.5144646329519,0
42,9,9,5.8796049729642,4.05019347574244,4.05019347574244,0
42,10,10,5.54396956011493,3.99398699314967,3.99398699314967,0
42,11,11,5.81191869480654,3.65074976517629,3.65074976517629,0
42,12,12,5.39097792566604,4.46184257975389,4.46184257975389,0
42,13,13,5.54236805034437,2.5366536532728,2.5366536532728,0
42,14,14,6.25112333197247,4.30274838840909,4.30274838840909,0
42,15,15,6.19464745663724,2.26035997031981,2.26035997031981,0
42,16,16,6.31255131802172,2.93901903988605,2.93901903988605,0
42,17,17,7.2545986589046,5.70611853998573,5.70611853998573,0
42,18,18,6.24685445274113,4.71766587693855,4.71766587693855,0
42,19,19,5.86170471171713,3.57145158589056,3.57145158589056,0
42,20,20,5.49162783196976,3.78114646651252,3.78114646651252,0
42,21,21,5.26419685458835,4.45844533879948,4.45844533879948,0
42,22,22,6.24477452322365,4.0968667790904,4.0968667790904,0
42,23,23,5.26097990519342,3.07009361146023,3.07009361146023,0
42,24,24,5.69747126727325,1.93118625711429,1.93118625711429,0
43,0,0,3.60136081574928,4.3334589113645,4.3334589113645,1
43,1,1,2.81097131204696,3.26716618955771,3.26716618955771,1
43,2,2,4.09662081314851,1.88577645709976,1.88577645709976,1
43,3,3,3.27606431795768,3.63483506999578,3.63483506999578,1
43,4,4,2.25284281742049,4.36853877705547,4.36853877705547,1
43,5,5,NA,NA,4.12293450920627,1
43,6,6,NA,NA,4.41483433233467,1
43,7,7,NA,NA,4.78264392527292,1
43,8,8,NA,NA,4.08967752524148,1
43,9,9,NA,NA,1.75714304488727,1
43,10,10,NA,NA,3.18118603993027,1
43,11,11,NA,NA,2.83069201948167,1
43,12,12,NA,NA,4.21457606577751,1
43,13,13,NA,NA,5.40571566372492,1
43,14,14,NA,NA,3.66671249605702,1
43,15,15,NA,NA,4.50239669239315,1
43,16,16,NA,NA,3.85180649632428,1
43,17,17,NA,NA,5.11190507342473,1
43,18,18,NA,NA,2.30122633130078,1
43,19,19,NA,NA,3.87187363541605,1
43,20,20,NA,NA,3.27207110101186,1
43,21,21,NA,NA,2.91340750874198,1
43,22,22,NA,NA,4.01597984362888,1
43,23,23,NA,NA,3.29941204984134,1
43,24,24,NA,NA,5.87418875961746,1
44,0,0,3.32057397238019,3.08670193673683,3.08670193673683,0
44,1,1,4.25811059424878,1.89844454540554,1.89844454540554,0
44,2,2,3.33924670903719,3.10038589164626,3.10038589164626,0
44,3,3,3.98600157849801,1.3338163093762,1.3338163093762,0
44,4,4,3.72044284155217,2.24098034573854,2.24098034573854,0
44,5,5,2.8324426705222,2.93696909396262,2.93696909396262,0
44,6,6,NA,NA,3.37481351250848,0
44,7,7,NA,NA,2.16138011745329,0
44,8,8,NA,NA,3.12607181282166,0
44,9,9,NA,NA,0.878991146264982,0
44,10,10,NA,NA,1.16989095444243,0
44,11,11,NA,NA,2.03525532897182,0
44,12,12,NA,NA,1.79604187186744,0
44,13,13,NA,NA,2.5082910391924,0
44,14,14,NA,NA,2.0518379622531,0
44,15,15,NA,NA,1.16053914045013,0
44,16,16,NA,NA,4.00133871565511,0
44,17,17,NA,NA,3.39513247194512,0
44,18,18,NA,NA,0.853162555219013,0
44,19,19,NA,NA,4.28893512067244,0
44,20,20,NA,NA,3.89562236662635,0
44,21,21,NA,NA,2.11040895525479,0
44,22,22,NA,NA,3.50720005009185,0
44,23,23,NA,NA,3.46534472133016,0
44,24,24,NA,NA,3.4546604162912,0
45,0,0,3.09816567941314,5.22152474033898,5.22152474033898,0
45,1,1,3.65662712705676,5.54484479872339,5.54484479872339,0
45,2,2,3.74067289717295,5.18229027031462,5.18229027031462,0
45,3,3,4.73582319669357,2.00694512852691,2.00694512852691,0
45,4,4,2.93301726185891,5.3363248673752,5.3363248673752,0
45,5,5,3.68020619470092,4.87299884106912,4.87299884106912,0
45,6,6,3.7923613533045,3.42187000817504,3.42187000817504,0
45,7,7,4.09062957348654,4.6328486128675,4.6328486128675,0
45,8,8,3.99586877081119,5.68559638630677,5.68559638630677,0
45,9,9,3.94892934373685,5.52590982292439,5.52590982292439,0
45,10,10,NA,NA,4.79715220583005,0
45,11,11,NA,NA,4.63515493766515,0
45,12,12,NA,NA,3.31968529152584,0
45,13,13,NA,NA,3.25838119211496,0
45,14,14,NA,NA,4.05400262062701,0
45,15,15,NA,NA,3.99338452788103,0
45,16,16,NA,NA,5.01768175929472,0
45,17,17,NA,NA,3.85211406324628,0
45,18,18,NA,NA,2.70566650559046,0
45,19,19,NA,NA,2.38813981028852,0
45,20,20,NA,NA,4.11893651308566,0
45,21,21,NA,NA,4.41735419311632,0
45,22,22,NA,NA,5.11042957044565,0
45,23,23,NA,NA,5.37177321295238,0
45,24,24,NA,NA,4.53162813050818,0
46,0,0,6.52810721565493,4.27387174006214,4.27387174006214,0
46,1,1,5.58598792777374,2.95815873469522,2.95815873469522,0
46,2,2,6.186466187346,3.11533606303505,3.11533606303505,0
46,3,3,6.00132190963216,3.10163662413405,3.10163662413405,0
46,4,4,6.54243454133782,2.13511669236504,2.13511669236504,0
46,5,5,6.55697933472982,2.04444891251697,2.04444891251697,0
46,6,6,NA,NA,4.72754420732101,0
46,7,7,NA,NA,1.92705790353919,0
46,8,8,NA,NA,3.674642946088,0
46,9,9,NA,NA,2.48194286002147,0
46,10,10,NA,NA,3.49061614110949,0
46,11,11,NA,NA,3.6352840274712,0
46,12,12,NA,NA,3.47511604947689,0
46,13,13,NA,NA,2.29826947196077,0
46,14,14,NA,NA,2.4708984117843,0
46,15,15,NA,NA,2.19403784045007,0
46,16,16,NA,NA,4.6409278846782,0
46,17,17,NA,NA,4.57781092301871,0
46,18,18,NA,NA,3.1674760078983,0
46,19,19,NA,NA,4.00145367269297,0
46,20,20,NA,NA,4.25857884908351,0
46,21,21,NA,NA,0.995759545286296,0
46,22,22,NA,NA,3.7921111141525,0
46,23,23,NA,NA,2.83046188234661,0
46,24,24,NA,NA,2.50488049270979,0
47,0,0,3.32081638080826,3.81837737585938,3.81837737585938,1
47,1,1,2.70851797428961,5.55461348061936,5.55461348061936,1
47,2,2,3.64550511464918,5.58256228414494,5.58256228414494,1
47,3,3,3.18439736424387,5.70617243531489,5.70617243531489,1
47,4,4,3.26037515404213,6.28670650051538,6.28670650051538,1
47,5,5,3.39292219616825,3.42498265958175,3.42498265958175,1
47,6,6,4.09548218934037,3.69347194353857,3.69347194353857,1
47,7,7,3.92601687845097,2.28971178237546,2.28971178237546,1
47,8,8,3.89803108988487,3.81843402009144,3.81843402009144,1
47,9,9,2.59472852483383,4.96272164289541,4.96272164289541,1
47,10,10,3.18636712556108,5.08605440816926,5.08605440816926,1
47,11,11,3.47073643493002,5.40279222798448,5.40279222798448,1
47,12,12,3.49574478327361,5.45795585986923,5.45795585986923,1
47,13,13,3.08883520070677,3.5681381797186,3.5681381797186,1
47,14,14,3.08721466056722,5.00841992360965,5.00841992360965,1
47,15,15,3.61173622817447,2.69697659051061,2.69697659051061,1
47,16,16,4.27413114771097,3.50261109663056,3.50261109663056,1
47,17,17,3.83746121340809,4.25244188735234,4.25244188735234,1
47,18,18,3.33939398254702,3.07766898370788,3.07766898370788,1
47,19,19,3.71464004016109,2.71168198775781,2.71168198775781,1
47,20,20,3.23332461173856,5.99732717563064,5.99732717563064,1
47,21,21,3.29147890084266,6.03243861874331,6.03243861874331,1
47,22,22,3.24584309814844,5.47503085429544,5.47503085429544,1
47,23,23,3.22940421716597,7.11070452780256,7.11070452780256,1
47,24,24,2.96396772025507,6.29625323812795,6.29625323812795,1
48,0,0,4.51879374192696,4.54924470076856,4.54924470076856,0
48,1,1,4.12758180621615,5.00418506601789,5.00418506601789,0
48,2,2,4.07106308847504,5.07167337022908,5.07167337022908,0
48,3,3,4.09203323626776,4.51850663075423,4.51850663075423,0
48,4,4,3.31880585336164,2.71918534279456,2.71918534279456,0
48,5,5,3.67421243273267,6.02397238015296,6.02397238015296,0
48,6,6,3.56254388122691,5.19988166707606,5.19988166707606,0
48,7,7,4.57901491266744,4.61520787994863,4.61520787994863,0
48,8,8,4.12196135317035,7.32163969637453,7.32163969637453,0
48,9,9,4.03324559748941,5.14497487226822,5.14497487226822,0
48,10,10,4.92695342286373,4.36843402110713,4.36843402110713,0
48,11,11,3.70529292092139,5.54591331898873,5.54591331898873,0
48,12,12,3.87865903894341,5.08790908672442,5.08790908672442,0
48,13,13,4.12746246039009,5.46706315880592,5.46706315880592,0
48,14,14,3.93349042823439,7.46159862085781,7.46159862085781,0
48,15,15,3.66078659654443,6.43822551186628,6.43822551186628,0
48,16,16,3.74864814822104,5.52401265264316,5.52401265264316,0
48,17,17,4.29531000904475,4.86113663849565,4.86113663849565,0
48,18,18,3.49736732657023,6.38339025642163,6.38339025642163,0
48,19,19,3.3979385594275,3.71649675536636,3.71649675536636,0
48,20,20,3.76589835955454,3.73282199078719,3.73282199078719,0
48,21,21,3.10525231616594,5.11685474829216,5.11685474829216,0
48,22,22,NA,NA,3.7642519258891,0
48,23,23,NA,NA,5.37222882284052,0
48,24,24,NA,NA,4.72077856262361,0
49,0,0,3.86719571987157,5.09308934544505,5.09308934544505,0
49,1,1,4.36748254977943,5.7372876755366,5.7372876755366,0
49,2,2,5.36331674247556,4.83787866782012,4.83787866782012,0
49,3,3,4.30870676954284,5.09668227846498,5.09668227846498,0
49,4,4,4.68721892148727,4.48028272546846,4.48028272546846,0
49,5,5,4.08816406816081,3.70986005192271,3.70986005192271,0
49,6,6,4.26997055574192,2.28314045007304,2.28314045007304,0
49,7,7,4.20476544825565,3.1298257027622,3.1298257027622,0
49,8,8,4.70822284237226,3.94950333840962,3.94950333840962,0
49,9,9,3.51015633327245,3.69709777851948,3.69709777851948,0
49,10,10,4.84647995383021,4.09921754276923,4.09921754276923,0
49,11,11,4.533562680013,5.02559403412234,5.02559403412234,0
49,12,12,4.37638602461033,5.53681524127803,5.53681524127803,0
49,13,13,5.03295006387848,3.65103342518311,3.65103342518311,0
49,14,14,4.60213945349541,4.37143479233002,4.37143479233002,0
49,15,15,4.16195775613562,4.67988494637254,4.67988494637254,0
49,16,16,4.77830348554221,4.19174852340616,4.19174852340616,0
49,17,17,4.75040722244794,3.68514364717791,3.68514364717791,0
49,18,18,4.73597907566859,5.20570552807909,5.20570552807909,0
49,19,19,4.50859809972845,5.05587020522714,5.05587020522714,0
49,20,20,4.33741620433842,3.93585958605562,3.93585958605562,0
49,21,21,4.24349814880908,4.27742874388129,4.27742874388129,0
49,22,22,4.36596707575839,4.6482811511099,4.6482811511099,0
49,23,23,NA,NA,3.33580840358314,0
49,24,24,NA,NA,5.51645502532744,0
50,0,0,4.26765929298431,4.11047070725597,4.11047070725597,0
50,1,1,4.35802352919934,5.06414641752276,5.06414641752276,0
50,2,2,3.54905515536438,4.89916162326365,4.89916162326365,0
50,3,3,3.54005044247519,5.92222103296606,5.92222103296606,0
50,4,4,3.84220262112337,7.09232567473767,7.09232567473767,0
50,5,5,3.55062605629059,5.32442087284581,5.32442087284581,0
50,6,6,3.84515895332068,4.69402733158857,4.69402733158857,0
50,7,7,3.68075363450574,5.99241729725149,5.99241729725149,0
50,8,8,3.6140235968566,4.95317053289435,4.95317053289435,0
50,9,9,3.4956202989121,3.63225373538026,3.63225373538026,0
50,10,10,3.6847735162643,5.46127587927719,5.46127587927719,0
50,11,11,3.6008693119501,4.95705235870341,4.95705235870341,0
50,12,12,4.09493966301485,5.45476282975909,5.45476282975909,0
50,13,13,3.48966576947912,3.34482651150666,3.34482651150666,0
50,14,14,3.93880960249728,4.59146507679743,4.59146507679743,0
50,15,15,3.7733182159015,5.07537749886873,5.07537749886873,0
50,16,16,3.8466456320907,4.76009876015859,4.76009876015859,0
50,17,17,3.5886377204721,4.48416032664453,4.48416032664453,0
50,18,18,3.55181762685455,4.43851877083799,4.43851877083799,0
50,19,19,4.22262812851723,6.13174671229959,6.13174671229959,0
50,20,20,3.77651073212199,5.31265013798585,5.31265013798585,0
50,21,21,4.17930444905114,3.68900640850384,3.68900640850384,0
50,22,22,4.34081047153072,5.7073961922389,5.7073961922389,0
50,23,23,3.74063401105498,4.50160376944303,4.50160376944303,0
50,24,24,3.77095507753929,3.98655183976044,3.98655183976044,0
51,0,0,1.09675933403363,3.88332625915679,3.88332625915679,1
51,1,1,3.02299904903865,3.18592475434773,3.18592475434773,1
51,2,2,0.942555991036617,2.4337640268023,2.4337640268023,1
51,3,3,2.52363865315104,2.2998587190188,2.2998587190188,1
51,4,4,3.47339932087302,2.06814698310774,2.06814698310774,1
51,5,5,4.03568820776601,2.97092952481269,2.97092952481269,1
51,6,6,2.76924592025681,3.21832350651672,3.21832350651672,1
51,7,7,NA,NA,3.64236676464644,1
51,8,8,NA,NA,4.49480176550508,1
51,9,9,NA,NA,3.60364929852691,1
51,10,10,NA,NA,3.19584465569532,1
51,11,11,NA,NA,2.00714798290767,1
51,12,12,NA,NA,2.62218389783819,1
51,13,13,NA,NA,3.61834450590554,1
51,14,14,NA,NA,2.86994709988828,1
51,15,15,NA,NA,4.78730603366577,1
51,16,16,NA,NA,3.3106882671216,1
51,17,17,NA,NA,4.11406097755384,1
51,18,18,NA,NA,4.88918920140341,1
51,19,19,NA,NA,3.25381294766078,1
51,20,20,NA,NA,5.36192977884393,1
51,21,21,NA,NA,2.12818054677318,1
51,22,22,NA,NA,4.35285542006887,1
51,23,23,NA,NA,2.1954489093344,1
51,24,24,NA,NA,5.79077591461554,1
52,0,0,3.79881715857638,2.70320136546989,2.70320136546989,0
52,1,1,5.70021997588182,4.1206087851521,4.1206087851521,0
52,2,2,3.1965594579335,3.25068026302658,3.25068026302658,0
52,3,3,4.562972533975,2.59876271151742,2.59876271151742,0
52,4,4,4.44692976322164,2.8114982006432,2.8114982006432,0
52,5,5,3.94189531877556,3.23340355410505,3.23340355410505,0
52,6,6,4.08033350523599,4.69513918278806,4.69513918278806,0
52,7,7,4.61463432868535,3.38653969530648,3.38653969530648,0
52,8,8,3.59551381520991,3.3369451960065,3.3369451960065,0
52,9,9,4.97541246854099,4.53608893396679,4.53608893396679,0
52,10,10,4.14001076518583,4.15350704023035,4.15350704023035,0
52,11,11,3.43290174265127,3.7544375309065,3.7544375309065,0
52,12,12,NA,NA,3.77194118676491,0
52,13,13,NA,NA,3.33673084540353,0
52,14,14,NA,NA,3.47762227994043,0
52,15,15,NA,NA,3.1184718104243,0
52,16,16,NA,NA,5.64937314287044,0
52,17,17,NA,NA,3.63421429690515,0
52,18,18,NA,NA,3.76749085785809,0
52,19,19,NA,NA,4.00673392465149,0
52,20,20,NA,NA,3.78205888932825,0
52,21,21,NA,NA,3.00066646822442,0
52,22,22,NA,NA,2.76697800852691,0
52,23,23,NA,NA,4.48757609922429,0
52,24,24,NA,NA,2.52893329976085,0
53,0,0,4.11586349779698,5.4671561536692,5.4671561536692,0
53,1,1,5.5370449984215,3.86107010750967,3.86107010750967,0
53,2,2,3.65226572147972,3.70780446931873,3.70780446931873,0
53,3,3,3.93029880286791,6.35960828424148,6.35960828424148,0
53,4,4,4.56059772776437,2.96783998646607,2.96783998646607,0
53,5,5,3.94670362572739,4.43432900730622,4.43432900730622,0
53,6,6,4.91875621117956,4.75994776806505,4.75994776806505,0
53,7,7,4.45392808310629,3.70861922543916,3.70861922543916,0
53,8,8,4.72233716331722,4.23745608338651,4.23745608338651,0
53,9,9,NA,NA,3.7663916855892,0
53,10,10,NA,NA,2.53202027031206,0
53,11,11,NA,NA,4.39505856715744,0
53,12,12,NA,NA,4.64656752332271,0
53,13,13,NA,NA,3.83763839417878,0
53,14,14,NA,NA,4.20970090841258,0
53,15,15,NA,NA,2.92430068710355,0
53,16,16,NA,NA,3.30156012843417,0
53,17,17,NA,NA,2.98802082255882,0
53,18,18,NA,NA,2.19780870733057,0
53,19,19,NA,NA,2.98081867481329,0
53,20,20,NA,NA,3.75625256197641,0
53,21,21,NA,NA,4.95782699398948,0
53,22,22,NA,NA,3.74739935582388,0
53,23,23,NA,NA,2.96584825206271,0
53,24,24,NA,NA,3.71324449239136,0
54,0,0,3.24231573088829,1.56723616650353,1.56723616650353,0
54,1,1,5.1500296729103,2.08552926097919,2.08552926097919,0
54,2,2,4.06726493789352,3.1786090902756,3.1786090902756,0
54,3,3,5.22343609090328,3.37314022154978,3.37314022154978,0
54,4,4,3.7401086042016,1.87537777684992,1.87537777684992,0
54,5,5,4.30548104475637,2.01541293542179,2.01541293542179,0
54,6,6,4.13363649129806,3.86004223285739,3.86004223285739,0
54,7,7,2.74660152034609,3.71847604133842,3.71847604133842,0
54,8,8,4.27127817479968,2.69916117561669,2.69916117561669,0
54,9,9,4.83044199777412,2.74379539707193,2.74379539707193,0
54,10,10,4.18663042453431,3.45498579767604,3.45498579767604,0
54,11,11,3.41144617029019,1.80596964293519,1.80596964293519,0
54,12,12,4.03022980712454,1.58463902840032,1.58463902840032,0
54,13,13,5.1024465056563,2.45388747577913,2.45388747577913,0
54,14,14,6.75985728582859,2.93961254061779,2.93961254061779,0
54,15,15,5.18772824962544,0.898248261956449,0.898248261956449,0
54,16,16,2.679750952363,2.84857806592631,2.84857806592631,0
54,17,17,5.72284175537105,3.8486252150037,3.8486252150037,0
54,18,18,3.21669056596648,1.75544087784367,1.75544087784367,0
54,19,19,NA,NA,2.47002974102971,0
54,20,20,NA,NA,2.65369812876432,0
54,21,21,NA,NA,5.70594823286871,0
54,22,22,NA,NA,3.14043306847415,0
54,23,23,NA,NA,1.2271332196855,0
54,24,24,NA,NA,3.1117378443592,0
55,0,0,3.63321103946908,1.86117549002797,1.86117549002797,0
55,1,1,2.93911330865157,4.92379331087713,4.92379331087713,0
55,2,2,3.83342226156137,4.04071572053303,4.04071572053303,0
55,3,3,2.93785118356187,2.72660289836801,2.72660289836801,0
55,4,4,3.26002338810835,2.35698479781759,2.35698479781759,0
55,5,5,3.98503867053449,1.71653999879973,1.71653999879973,0
55,6,6,3.40745702523041,2.63696006337614,2.63696006337614,0
55,7,7,3.73113932021926,3.78308387492578,3.78308387492578,0
55,8,8,3.01451463696687,4.317339831011,4.317339831011,0
55,9,9,3.40962694378711,3.97048386604122,3.97048386604122,0
55,10,10,4.04792419536278,3.08802883038041,3.08802883038041,0
55,11,11,3.59494314493914,2.72647924292891,2.72647924292891,0
55,12,12,2.80476039649967,4.49530246804499,4.49530246804499,0
55,13,13,2.84099202279607,4.2095046436808,4.2095046436808,0
55,14,14,3.2051407041778,3.68362759784686,3.68362759784686,0
55,15,15,3.83115434147263,3.57908564206254,3.57908564206254,0
55,16,16,NA,NA,5.18859568641377,0
55,17,17,NA,NA,3.81579299164697,0
55,18,18,NA,NA,5.42945907067759,0
55,19,19,NA,NA,4.27649196549393,0
55,20,20,NA,NA,2.50242349103124,0
55,21,21,NA,NA,3.07192177646141,0
55,22,22,NA,NA,3.59321261935586,0
55,23,23,NA,NA,3.2803168700223,0
55,24,24,NA,NA,2.03906996273763,0
56,0,0,6.17926915065834,4.77426072399601,4.77426072399601,0
56,1,1,4.31187935311323,3.80710181933277,3.80710181933277,0
56,2,2,5.45360008531851,3.74134564252768,3.74134564252768,0
56,3,3,5.07362352544271,4.69452015682633,4.69452015682633,0
56,4,4,5.01401214386681,4.58310623630134,4.58310623630134,0
56,5,5,4.7537707326732,5.01656849849415,5.01656849849415,0
56,6,6,4.4694261579998,4.35345402227263,4.35345402227263,0
56,7,7,NA,NA,4.26332712030235,0
56,8,8,NA,NA,5.07724842156241,0
56,9,9,NA,NA,5.01540766207205,0
56,10,10,NA,NA,3.0638895348313,0
56,11,11,NA,NA,3.48192290796247,0
56,12,12,NA,NA,3.97623378606608,0
56,13,13,NA,NA,6.09907435854018,0
56,14,14,NA,NA,3.47771967339819,0
56,15,15,NA,NA,4.41279505267394,0
56,16,16,NA,NA,3.77524168978166,0
56,17,17,NA,NA,5.05680185634617,0
56,18,18,NA,NA,4.61090285668822,0
56,19,19,NA,NA,4.73833163799872,0
56,20,20,NA,NA,4.83395720012842,0
56,21,21,NA,NA,4.68843362206243,0
